影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-3650048DDE,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d448f62a86de93f4b7293e3c34042257937df743,3D,"(1.0, 1.0, 1.9999999999999998)","(31, 30, 19)",11.529824561403508,1.0,33.0,a5a9fef116ee817562706b9cc060871a24874f43,"(1.0, 1.0, 1.9999999999999998)","(31, 30, 19)","(5, 5, 5, 21, 20, 9)",989,1,"(14.570273003033368, 15.867542972699697, 8.232558139534884)","(6.881735746100106, 74.78347962477037, 24.303990200081074)"
IMG-E04D5E9519,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},07001d6644bc478a89abf37600d6a02b4e279814,3D,"(0.9999999999999998, 1.0, 2.0)","(61, 50, 24)",12.047363387978143,1.0,26.0,47fea88e2588aa615010ebf54e3a364e88b102ba,"(0.9999999999999998, 1.0, 2.0)","(61, 50, 24)","(5, 5, 5, 51, 40, 15)",6635,1,"(29.29600602863602, 25.891484551620195, 12.501582516955539)","(6.872444528948758, 40.36481655601006, 8.950542274153639)"
IMG-9FBC3B9E41,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},af1629832431d9ebee8cf852c8f47a8e5da5e482,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(53, 38, 26)",11.78792681995264,1.0,32.0,28fd2d969f50f54af7ee99ad8d8209a91c8ccbb5,"(1.0, 0.9999999999999999, 1.9999999999999998)","(53, 38, 26)","(5, 5, 5, 43, 28, 16)",2230,1,"(20.937668161434978, 16.976233183856504, 13.245739910313901)","(-5.98829259476258, 51.24822139684463, -39.11940543373328)"
IMG-37A61CD40F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d71900d71a5d21c190a908ffb7bbd0dab132b537,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(56, 51, 33)",13.468307019777608,3.0,40.0,62120dc3cc7093ed57566b6d124e13db1dc10349,"(0.9999999999999999, 0.9999999999999999, 2.0)","(56, 51, 33)","(5, 5, 5, 46, 41, 23)",10533,1,"(27.758378429697142, 21.235830247792652, 16.112978258805658)","(-5.18155306551494, 19.60714404281509, -3.4729434823886933)"
IMG-F9D06E12D1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},43dafe1b7c87be37beb10802dba3c5fe5d5a48ee,3D,"(0.9999999999999999, 1.0, 2.0)","(68, 50, 33)",10.416131907308378,1.0,37.0,306b9c99788cf225cd3ca0230ac44cac571f6477,"(0.9999999999999999, 1.0, 2.0)","(68, 50, 33)","(5, 5, 5, 58, 40, 28)",15764,1,"(35.22982745496067, 23.560010149708194, 19.353780766302968)","(-9.356533012343313, 58.55644138140348, 53.213547136869124)"
IMG-DC6849C376,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},eef85b664bbffedeffc79b347c45a5e4a35eae84,3D,"(0.9999999999999999, 0.9999999999999998, 2.0)","(27, 33, 20)",14.990347923681258,6.0,23.0,9025d0d3369ce201e17fa0016f57dd25cf06d0ad,"(0.9999999999999999, 0.9999999999999998, 2.0)","(27, 33, 20)","(5, 5, 5, 17, 23, 10)",832,1,"(12.61298076923077, 16.28125, 9.61298076923077)","(23.53813116304957, 43.02689524136659, 6.863062706356143)"
IMG-7692AF5B6E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3b1de526cea25ab9d451745a24ff6e95d2eba34b,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(39, 43, 27)",15.082864020848517,1.0,37.0,10ae7110aee36afa002802d5e7ab3fbbce008b8a,"(0.9999999999999999, 1.0, 1.9999999999999998)","(39, 43, 27)","(5, 5, 5, 29, 33, 17)",3724,1,"(19.668635875402792, 18.1984425349087, 13.254027926960259)","(-37.389665198248366, 31.891658879345123, 0.6460578190725776)"
IMG-00E0E335F8,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},037d953295a64cee7dadbddec748e22bb2a8b610,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(39, 49, 20)",8.492229199372057,3.0,17.0,86143403b671f33019af27224342f82ce9df7999,"(1.0, 0.9999999999999999, 1.9999999999999998)","(39, 49, 20)","(5, 5, 5, 29, 39, 10)",3040,2,"(17.470394736842106, 30.968092105263157, 9.385526315789473)","(-39.083191421727065, 53.19760652833462, -30.176006647366382)"
IMG-185ACED11B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f009a5ee080730840e977fafc4e99e2fd0fd2109,3D,"(1.0, 1.0, 1.9999999999999998)","(39, 36, 28)",15.593050468050468,3.0,48.0,1127fdaccafd35780df58f7087845a9991214647,"(1.0, 1.0, 1.9999999999999998)","(39, 36, 28)","(5, 5, 5, 29, 26, 18)",4546,1,"(18.976682798064232, 18.133523977122746, 11.630444346678399)","(8.059009300879472, 51.30097861969627, -50.36578754201903)"
IMG-03F39E1825,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},736efb019a03d92689062c2d7a3c9bb57aff9284,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(46, 41, 25)",13.866595970307529,2.0,31.0,2b3f68b16884a66bc3c5c57365a4d310d05b4467,"(0.9999999999999999, 0.9999999999999999, 2.0)","(46, 41, 25)","(5, 5, 5, 36, 31, 15)",7042,1,"(20.602953706333427, 18.255183186594717, 12.433257597273501)","(-16.463283741913145, 17.608865352332373, -56.96126319333553)"
IMG-E69BFF1B31,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},fb4a937aa0a4f76b81b5693956e5ee252a30bafe,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(56, 59, 36)",11.917910949690611,1.0,39.0,08f721fba9e2269d084bb0d43fd8c06b609f2e49,"(0.9999999999999999, 1.0, 1.9999999999999998)","(56, 59, 36)","(6, 6, 5, 44, 48, 26)",11725,1,"(26.48579957356077, 29.403837953091685, 18.631556503198293)","(-6.943116459656171, 17.66395900597259, -27.14575353266468)"
IMG-E69BFF1B31,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1d55c9d99db2406fa21386d77b135b30b0230a39,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(56, 59, 36)",10.070613061608825,1.0,32.0,e4eb88d346c19728a87cb274dcf08cf884658bef,"(0.9999999999999999, 1.0, 1.9999999999999998)","(56, 59, 36)","(5, 5, 7, 46, 49, 24)",17588,1,"(26.62082101432795, 27.66852399363202, 18.228962929269958)","(-6.801415027479447, 15.757923557233479, -26.988205767949538)"
IMG-38CE1E9C5E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c90fc0b3d1a39c1a9ae5829ad186ddb0b5df65bc,3D,"(0.9999999999999999, 1.0, 2.0)","(41, 33, 26)",13.165813860935812,2.0,42.0,e762eb4515eda0da0d7eca0b73be87a3d0017897,"(0.9999999999999999, 1.0, 2.0)","(41, 33, 26)","(5, 5, 5, 31, 23, 16)",3301,1,"(22.132081187518935, 16.164192668888216, 11.022720387761284)","(-3.2240222077689324, 28.123620276571906, -19.2204772666767)"
IMG-731AEA47FE,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},66ef04895599c9e760c5581e61c78f5e878d71dd,3D,"(1.0, 1.0, 1.9999999999999998)","(53, 62, 34)",9.931250223765709,1.0,33.0,ec79cf6dff5187bc2a83bb97f6997ea24f44240f,"(1.0, 1.0, 1.9999999999999998)","(53, 62, 34)","(5, 5, 3, 43, 52, 28)",13306,1,"(23.764918082068238, 25.558545017285436, 15.360138283481136)","(-10.475383231633192, 10.39705791753148, 9.89411776919652)"
IMG-E26D72CC96,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7c17e98460ebf183dc17cec3da72f48e52a16421,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(47, 41, 27)",14.076438140267928,1.0,38.0,23c617ba5ae35f43d72543a09f93f2996763e7fa,"(1.0, 0.9999999999999999, 1.9999999999999998)","(47, 41, 27)","(5, 5, 5, 37, 31, 17)",4728,1,"(24.652072758037225, 20.471446700507613, 11.930414551607445)","(-18.15911087930929, 51.30406372651155, 33.04121778859571)"
IMG-39120D1441,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},12e57d95537c3c2e1e8c3cd0aefe35cb639cbf25,3D,"(0.9999999999999997, 1.0, 2.0)","(38, 33, 30)",14.259649122807017,1.0,32.0,6b8dbb0cc1ef2b8e4280d88f01e9527843851c99,"(0.9999999999999997, 1.0, 2.0)","(38, 33, 30)","(5, 5, 5, 28, 23, 20)",3606,1,"(19.44758735440932, 15.910427066001109, 14.62867443150305)","(-1.1779887302461205, 23.96882680098281, 17.9402473742904)"
IMG-DCC2F206AC,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ed7402e871f348e40176c125bcd2b4d03ee5a268,3D,"(1.0, 1.0, 2.0)","(46, 49, 24)",14.31375702454895,1.0,31.0,d71c932a1a882abbc40d45eab239652aef6ad553,"(1.0, 1.0, 2.0)","(46, 49, 24)","(5, 5, 1, 36, 39, 18)",7048,1,"(24.20204313280363, 25.642309875141883, 9.325340522133938)","(-10.190193251381462, 49.76549068457607, 2.1469268175704563)"
IMG-4AC748A020,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1ad68210f5657039f788d0ca6658466e0389c31e,3D,"(1.0000000000000002, 1.0, 2.0)","(56, 38, 25)",11.48,1.0,27.0,7be4fadf3e19329b7665dabe5b56b760b6ec57e0,"(1.0000000000000002, 1.0, 2.0)","(56, 38, 25)","(5, 5, 5, 46, 28, 15)",5445,1,"(28.25766758494031, 17.67070707070707, 11.603305785123966)","(3.6515692163898947, 22.333169835440543, -60.03682491469202)"
IMG-A3393E0C00,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8179bef5f382740a3f34e67c1345d14de82f737e,3D,"(1.0, 1.0, 1.9999999999999998)","(41, 36, 24)",13.059987579042456,2.0,42.0,7d3a2cbab24333014484d48570843977d715c369,"(1.0, 1.0, 1.9999999999999998)","(41, 36, 24)","(5, 5, 5, 31, 26, 14)",4385,1,"(21.200228050171038, 18.23534777651083, 11.114253135689852)","(-6.603351782277464, 45.557161717891475, -41.76998244394906)"
IMG-D06C7EE47C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2e93ddb48cd869c39d3f49e113fbf12c04f9eee2,3D,"(0.9999999999999999, 1.0, 2.0)","(52, 51, 30)",13.240359477124183,2.0,35.0,447b520fdffc29a33419f2099712e6432d596134,"(0.9999999999999999, 1.0, 2.0)","(52, 51, 30)","(5, 5, 5, 42, 41, 20)",12059,1,"(25.704618956795755, 22.720623600630233, 12.937722862592254)","(3.104387876212872, 35.115379411070144, -17.990317016455727)"
IMG-2760B2A8FA,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b02b12676cffe298566879f5bf56a799bde1d14a,3D,"(1.0, 0.9999999999999999, 2.0)","(41, 40, 28)",11.34834494773519,2.0,32.0,8ad028a0f5ee0da78a88a4d9f62175028c9aa6a2,"(1.0, 0.9999999999999999, 2.0)","(41, 40, 28)","(5, 5, 5, 31, 30, 18)",4839,1,"(20.33250671626369, 21.75056829923538, 12.566232692705105)","(0.5421566538123308, 47.001822201072486, -9.032645743403167)"
IMG-577B8F64F1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b787b944c4227594609556156cb5aeec6a4ea9f3,3D,"(1.0, 1.0, 1.9999999999999998)","(46, 40, 31)",15.948176718092567,2.0,53.0,24c3ad44cf19ff33fa71ffbcf39249968810394f,"(1.0, 1.0, 1.9999999999999998)","(46, 40, 31)","(5, 5, 5, 36, 30, 21)",5698,1,"(22.12074412074412, 16.73078273078273, 16.52211302211302)","(-1.8879558792558555, 48.487082730782745, -40.46267395577392)"
IMG-6C8346139A,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},964d7cef6b65eda04c9bd4446fd04105a83de42d,3D,"(0.9999999999999998, 1.0, 2.0)","(43, 33, 33)",9.565677920857626,1.0,24.0,d397a6c14926e5b8dcd8946fd5bd838757dc839d,"(0.9999999999999998, 1.0, 2.0)","(43, 33, 33)","(5, 5, 5, 33, 23, 23)",5606,1,"(21.09507670353193, 15.42739921512665, 13.589725294327506)","(-19.168832737919477, 13.711270631280302, 63.18862234464532)"
IMG-61AAFD85E8,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},85a064755ccd1fc9991f1e662616917da568c518,3D,"(1.0, 1.0, 1.9999999999999998)","(40, 46, 25)",16.714760869565218,3.0,44.0,1d835b9b39af18b22b3ec14493182d4e8910b068,"(1.0, 1.0, 1.9999999999999998)","(40, 46, 25)","(5, 5, 5, 30, 36, 15)",4358,1,"(20.649150986691144, 21.364387333639286, 11.975217989903626)","(1.9096509866911369, 46.5665873336393, -2.0352640201927628)"
IMG-B03647841E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ecc8d5360cd7f510c9afc06ffd95c98fc57e940f,3D,"(1.0, 1.0, 1.9999999999999998)","(31, 39, 19)",17.91606808584737,1.0,50.0,64cc63decae607b77a08567163ad1b3de7394488,"(1.0, 1.0, 1.9999999999999998)","(31, 39, 19)","(5, 5, 5, 21, 29, 9)",2191,1,"(15.669557279780921, 21.12368781378366, 9.101323596531264)","(-5.802142720219063, 69.28038781378365, -11.512652806937496)"
IMG-E6E984C73C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b3a0fd0713e35adbad58dbb41500f9820dbe8ec3,3D,"(1.0, 1.0, 1.9999999999999998)","(38, 44, 35)",10.269702665755297,1.0,20.0,5c51fd8544b6d62a3efe8c567c412b1386cb536c,"(1.0, 1.0, 1.9999999999999998)","(38, 44, 35)","(5, 5, 5, 28, 34, 25)",7453,1,"(17.524486783845433, 22.70911042533208, 17.107741848919897)","(-21.05691508888492, 56.16432186239842, -87.5178362265633)"
IMG-818E128307,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5c9216a5adae4452a2339a0c9e2602aa9987317b,3D,"(1.0, 0.9999999999999999, 2.0)","(51, 47, 29)",13.137600161120941,1.0,30.0,6e0a6e5bbc09ca98d20da986d7a417c80470dff7,"(1.0, 0.9999999999999999, 2.0)","(51, 47, 29)","(5, 5, 5, 41, 37, 19)",7552,1,"(23.188029661016948, 23.599311440677965, 14.226959745762711)","(-11.96500464565484, 43.425720896372255, -6.158984844458303)"
IMG-02B7360D27,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9aaed5a27cf50262a716997f34d6d59469beab4e,3D,"(1.0, 0.9999999999999999, 2.0)","(45, 43, 32)",13.96734496124031,2.0,53.0,6f4332008ed5956e43156fe6dc87de461df90141,"(1.0, 0.9999999999999999, 2.0)","(45, 43, 32)","(5, 5, 5, 35, 33, 22)",8396,1,"(23.512386850881374, 23.62053358742258, 14.716412577417818)","(-9.89912886120764, 32.225784972413145, 29.063970675282036)"
IMG-C518AF9324,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b2758006af2732dd801feaa99f84730d9db73445,3D,"(1.0, 1.0, 2.0)","(49, 59, 28)",15.076617087512972,3.0,38.0,cf616c5ea3e6c4e17b4af58faeca7f278ff4f109,"(1.0, 1.0, 2.0)","(49, 59, 28)","(5, 5, 5, 39, 49, 23)",15792,1,"(23.341565349544073, 30.748480243161094, 18.009055217831815)","(-0.33384493785672475, 42.3074869019829, -39.79160331192845)"
